datetime,training_steps,game_length,game_result,num_passes,black_elo_rating,white_elo_rating,value_mse_error,policy_entropy,policy_top_1_accuracy,policy_top_3_accuracy,policy_top_5_accuracy
2023-05-25 15:42:42,113000,67,B+7.5,4,276.0790328825774,244.8153396760994,0.7119590922174246,1.1619925763462249,0.4237008248603059,0.6900670047814483,0.8074293869586602
2023-05-25 15:51:47,114000,78,B+0.5,5,292.0790328825774,260.81533967609937,0.7115107870299168,1.3178990163952355,0.4253182928697559,0.6918086453100685,0.8085662911926206
2023-05-25 16:04:00,115000,103,B+3.5,21,308.0790328825774,276.81533967609937,0.7278965434061798,1.312820065370143,0.4230557728126688,0.6902605203957395,0.8076503172849759
2023-05-25 16:12:41,116000,70,B+3.5,5,324.0790328825774,292.81533967609937,0.7042141549687465,1.1619943691718146,0.4264374581724063,0.6941405084622766,0.8102127865442142
2023-05-25 16:25:39,117000,106,B+10.5,13,340.0790328825774,308.81533967609937,0.6936333174594813,1.225108122720467,0.4292369840591513,0.695261286395046,0.8099547657251595
2023-05-25 16:34:34,118000,76,B+5.5,5,356.0790328825774,324.81533967609937,0.716203193050304,1.1923346423111592,0.4323122696962611,0.6973528676595093,0.8125446496964224
2023-05-25 16:44:23,119000,89,B+7.5,9,372.0790328825774,340.81533967609937,0.7682278230789087,1.1977199759325583,0.4233621725352964,0.6881608759806807,0.805094298546214
2023-05-25 16:55:20,120000,48,B+3.5,5,388.0790328825774,356.81533967609937,0.7583143114986929,1.225085589378985,0.4289999274316446,0.6928697559284315,0.8095903113182444
2023-05-25 17:05:18,121000,71,W+0.5,3,372.81533967609937,404.0790328825774,0.7240587084564867,1.2292725649257643,0.4346876738616847,0.6992202933374186,0.8137283202038365
2023-05-25 17:15:34,122000,74,W+1.5,2,357.55164646962135,388.81533967609937,0.7178024528094269,1.1986527637656368,0.434519960329299,0.7021730190854775,0.8175212262439425
2023-05-25 17:26:08,123000,108,B+4.5,18,373.55164646962135,342.2879532631433,0.7176337251084872,1.2029171273368098,0.4390853161964506,0.70357278202885,0.817876004870143
2023-05-25 17:36:15,124000,68,B+10.5,5,389.55164646962135,358.2879532631433,0.7070260180720018,1.264173355660498,0.4343490215366752,0.6988300368485982,0.8126333443529725
2023-05-25 17:47:16,125000,119,B+1.5,19,405.55164646962135,374.2879532631433,0.7447900675067106,1.0278862257944454,0.4306867385362156,0.6971061352512881,0.8136299497665718
2023-05-25 17:57:12,126000,56,W+2.5,2,390.2879532631433,421.55164646962135,0.6830165206681936,1.165342757174385,0.4327863829512743,0.7003201070786399,0.8149071528208932
2023-05-25 18:07:57,127000,48,B+1.5,2,406.2879532631433,375.0242600566653,0.7006559585304428,1.1517900167869637,0.4342006595657187,0.7015827964618895,0.8169390667709501
2023-05-25 18:18:20,128000,72,B+0.5,2,422.2879532631433,391.0242600566653,0.6805505951740004,1.1850081885393786,0.4376920037735545,0.7047064610025722,0.8183162528926553
2023-05-25 18:29:27,129000,117,W+5.5,21,407.0242600566653,438.2879532631433,0.7249220807766821,1.247915682719343,0.4360019674087453,0.7017779247062997,0.8156715394973432
2023-05-25 18:40:40,130000,112,B+3.5,25,423.0242600566653,391.7605668501873,0.7548175751450201,1.3254948766798205,0.4369002023850799,0.702893864748712,0.8169971214552374
2023-05-25 18:50:44,131000,86,W+4.5,5,407.7605668501873,439.0242600566653,0.7083794278375148,1.0900040063607277,0.4366986236201933,0.7025987534369179,0.8177760218027592
2023-05-25 19:00:36,132000,75,B+5.5,3,423.7605668501873,392.4968736437093,0.768735219579099,1.1077413624798484,0.4374436587352142,0.7022552632215512,0.8180566194434813
2023-05-25 19:10:30,133000,162,B+2.5,22,439.7605668501873,408.4968736437093,0.6975233407718441,1.1725828135296463,0.4421638270937986,0.711485958023238,0.8224768385999145
2023-05-25 19:21:19,134000,77,B+8.5,4,455.7605668501873,424.4968736437093,0.7077164213339087,1.2102654546191909,0.4402286709508873,0.7068061054176309,0.8210673998758274
2023-05-25 19:32:46,135000,105,W+3.5,13,440.4968736437093,471.7605668501873,0.7152639574803917,1.2328296267883738,0.4425653719934527,0.7055982454584304,0.8195305633723321
2023-05-25 19:42:46,136000,108,B+1.5,27,456.4968736437093,425.2331804372312,0.6999292069317461,1.103668451158103,0.4449746413913772,0.7124809508067182,0.8246264745486651
2023-05-25 19:52:54,137000,87,B+9.5,4,472.4968736437093,441.2331804372312,0.7511021931186931,1.26058254633345,0.4446295385458914,0.7124341845332646,0.8264116560905008
2023-05-25 20:03:06,138000,82,W+4.5,5,457.2331804372312,488.4968736437093,0.7183206153522858,1.029105248374606,0.4429927189750123,0.7087767394231622,0.8234766692737521
2023-05-25 20:13:39,139000,89,B+4.5,11,473.2331804372312,441.9694872307532,0.7134636662389148,1.15628407400875,0.4488497915675571,0.7152498367212005,0.8280758903734045
2023-05-25 20:24:39,140000,80,W+2.5,6,457.9694872307532,489.2331804372312,0.6983643209965666,1.2564239841772795,0.4476112916360938,0.7142403302666483,0.8263068351327598
2023-05-25 20:34:51,141000,84,W+2.5,5,442.7057940242752,473.9694872307532,0.7126319163906067,1.2385315279257378,0.4462695833770087,0.7109489521935801,0.825460204320236
2023-05-25 20:45:26,142000,83,W+8.5,6,427.4421008177972,458.7057940242752,0.7172868307692537,1.1092714196424285,0.4496851339692471,0.7150901863394102,0.8273227921077883
2023-05-25 20:56:36,143000,77,W+5.5,6,412.17840761131913,443.4421008177972,0.6954303129146046,1.1667931223179788,0.4462470065553414,0.7137388022996105,0.8263648898170471
2023-05-25 21:06:31,144000,50,B+1.5,2,428.17840761131913,396.9147144048411,0.6907497477826907,1.131525112948775,0.4508252634634457,0.7190830585142839,0.8299916949548867
2023-05-25 21:19:57,145000,91,B+5.5,4,444.17840761131913,412.9147144048411,0.7136941961448904,1.1727374221907936,0.4508929939284476,0.7188572902976109,0.8325557768442441
2023-05-25 21:29:54,146000,93,W+2.5,25,428.9147144048411,460.17840761131913,0.697574120193191,1.2141435252636934,0.4520895654768144,0.7203328468565807,0.8316978576208868
2023-05-25 21:38:36,147000,132,B+1.5,26,444.9147144048411,413.6510211983631,0.7095520406226842,1.2054982861735022,0.4519363656155006,0.7213197764894655,0.8324138653937639
2023-05-25 21:48:36,148000,98,W+12.5,12,429.6510211983631,460.9147144048411,0.7652796223213568,1.0634597046883694,0.4492706880286403,0.7172349843978036,0.8292273082784367
2023-05-25 22:00:41,149000,91,W+2.5,10,414.38732799188506,445.6510211983631,0.7056801977180739,1.1127425047168644,0.4503253481265269,0.719763588424541,0.832067149918159
2023-05-25 22:08:55,150000,119,W+4.5,23,399.12363478540703,430.38732799188506,0.7404997478028682,1.0572542201547914,0.4535715725562606,0.7192523846767886,0.8326622104321042
2023-05-25 22:19:50,151000,83,B+3.5,7,415.12363478540703,383.859941578929,0.7045640717714174,1.1546494688145603,0.4538134670741245,0.7213746059135147,0.8356568645632595
